,CaseID,AppUnit,案件名稱,DigSite,DigArea,CaseStart,CaseEnd,StrAllowTime,ConstructionUnit,Construction_Man,Construction_Tel,Supervise,Supervise_Man,Supervise_Tel,ExamUnit,ExamDate,Remark,TWD97X,TWD97Y,LAT,LONG,geometry
159,292027,新北淡工字1112723493號,1220280翰洋開發股份有限公司,淡水區大庄里村里新市一路一段2號,申挖工程：柏油，長27公尺，寬0.8公尺，深1.2公尺，面積21.6平方公尺；總面積：21.6平方公尺,111/11/7,111/11/20,時段性施工，111年11月07日起111年11月20日止，共14日。日間09時至16時,北大瑩工程有限公司,傅曉權,0939-371-937,台灣電力股份有限公司台北北區營業處,蔡堃林,928830330,淡水區公所,2022/10/28,,293339.0428,2786556.022,25.187,121.43,
160,292226,新北蘆工字第1112510190號,B11A5262B台電台北西區管線淺埋改善,蘆洲區長安里村里中原路41號,申挖工程：柏油，長5公尺，寬3公尺，深1.2公尺，面積15平方公尺；總面積：15平方公尺,111/9/16,111/11/20,時段性施工，111年09月16日起111年09月24日止，共9日。日間09時至16時；第1次變更：時段性施工，111年11月07日起111年11月20日止，共14日。(日間09時至16時)(夜間22時至隔日06時)(展延),金樹水電工程有限公司,何金樹,(02)22812046,台灣電力股份有限公司台北西區營業處,張毓達,935913876,蘆洲區公所,2022/9/1,台電台北西區管線淺埋改善(管線淺埋改善工程),296360.152,2774995.023,25.0825,121.4596,
161,292597,新北蘆工字第1112511204號,B11A5278B新北市政府交通局申請用電,蘆洲區保和里村里忠孝路38號,申挖工程：柏油，長18公尺，寬0.6公尺，深1.2公尺，面積10.8平方公尺；總面積：10.8平方公尺,111/10/11,111/11/20,時段性施工，111年10月11日起111年10月20日止，共10日。日間09時至16時；第1次變更：時段性施工，111年11月07日起111年11月20日止，共14日。(日間09時至16時)(夜間22時至隔日06時)(展延),金樹水電工程有限公司,何金樹,(02)22812046,台灣電力股份有限公司台北西區營業處,張毓達,935913876,蘆洲區公所,2022/9/15,"新北市政府交通局(智慧型站牌新設工程)
施工前請洽 景業水電工程有限公司 電話 0917650813",297535.5371,2775232.008,25.0846,121.4712,
162,293158,新北淡工字第1112720591號,新北市內84處公有路外停車場之污水接管工程(第二標),淡水區民安里村里建設街2號,申挖工程：柏油，長80公尺，寬0.6公尺，深1.3公尺，面積48平方公尺；總面積：48平方公尺,111/10/24,111/11/20,時段性施工，111年10月24日起111年11月20日止，共28日。日間09時至16時,宏錩工程有限公司,劉啟峰,02-23083617,新北市政府水利局污水下水道工程科,沈以倫,910790992,淡水區公所,2022/10/20,,294255.8077,2784933.401,25.1723,121.439,
163,293284,1112區9-2,B11A5315B三重區公所申請用電,三重區福隆里村里三和路四段125巷66號,孔蓋工程：柏油，長3公尺，寬1.5公尺，深0.3公尺，面積4.5平方公尺；申挖工程：柏油，長78公尺，寬0.8公尺，深1.2公尺，面積62.4平方公尺；總面積：66.9平方公尺,111/10/19,111/11/20,時段性施工，111年10月19日起111年11月02日止，共15日。日間09時至16時；第1次變更：時段性施工，111年11月07日起111年11月20日止，共14日。(日間09時至16時)(展延),金樹水電工程有限公司,何金樹,(02)22812046,台灣電力股份有限公司台北西區營業處,楊文豪,933007150,三重區公所,2022/9/20,,299190.2456,2774576.747,25.0786,121.4876,
164,294198,1116區10-4,B11A5371B新北市政府交通局申請用電,三重區光正里村里新興路35號,申挖工程：柏油，長10公尺，寬0.6公尺，深1.2公尺，面積6平方公尺；孔蓋工程：柏油，長1.5公尺，寬1.5公尺，深0.3公尺，面積2.2平方公尺；總面積：8.2平方公尺,111/10/27,111/11/20,時段性施工，111年10月27日起111年11月04日止，共9日。日間09時至16時；第1次變更：時段性施工，111年11月11日起111年11月20日止，共10日。(日間09時至16時)(展延),金樹水電工程有限公司,何金樹,(02)22812046,台灣電力股份有限公司台北西區營業處,詹庭璘,928865222,三重區公所,2022/10/6,"新北市政府交通局(候車亭智慧型站牌新設工程)
施工前請洽景業水電工程0917650813、89111622
",299649.3301,2771791.534,25.0535,121.4921,
165,294205,1112888440,B11A5364B新北市政府高灘地工程處申請用電,八里區埤頭里村里博物館路,申挖工程：柏油，長6公尺，寬0.6公尺，深1.2公尺，面積3.6平方公尺；總面積：3.6平方公尺,111/10/28,111/11/20,時段性施工，111年10月28日起111年11月05日止，共9日。自訂日間09時至17時；第1次變更：時段性施工，111年11月11日起111年11月20日止，共10日。(自訂日間09時至17時)(展延),金樹水電工程有限公司,何金樹,(02)22812046,台灣電力股份有限公司台北西區營業處,蔡弘偉,965170504,八里區公所,2022/10/18,"新北市政府高灘地工程處(新設表燈停車場工程)
施工前請洽 塗先生 0988533611",291704.3941,2783856.77,25.1626,121.4137,
166,294306,1117區10-2,用戶用水設備新裝工程,三重區中興里村里中興南街12號,申挖工程：柏油，長3公尺，寬0.7公尺，深1.2公尺，面積2.1平方公尺；總面積：2.1平方公尺,111/10/12,111/11/20,時段性施工，111年10月12日起111年10月20日止，共9日。日間09時至16時；第1次變更：時段性施工，111年11月12日起111年11月20日止，共9日。(日間09時至16時)(展延),麒耀工程有限公司,朱國忠,926854826,台灣自來水公司第十二區管理處新莊服務所,曾竹君,982664831,三重區公所,2022/10/12,,297417.3934,2770880.825,25.0453,121.4699,
167,294598,1112721479,新北市公共自行車租賃系統建置及營運管理計畫工程,淡水區竿蓁里村里淡金路38巷98號,申挖工程：柏油，長8.56公尺，寬0.4公尺，深0.2公尺，面積3.42平方公尺；總面積：3.42平方公尺,111/11/7,111/11/20,時段性施工，111年11月07日起111年11月20日止，共14日。日間09時至16時,成特實業有限公司,鄭志平,29660499,新北市政府交通局,楊隆興,927078767,淡水區公所,2022/10/31,,296154.9854,2783664.027,25.1608,121.4578,
168,294599,1112721479,新北市公共自行車租賃系統建置及營運管理計畫工程,淡水區崁頂里村里中山北路二段189巷100號,申挖工程：紅磚，長9.47公尺，寬0.4公尺，深0.2公尺，面積3.79平方公尺；總面積：3.79平方公尺,111/11/7,111/11/20,時段性施工，111年11月07日起111年11月20日止，共14日。日間09時至16時,成特實業有限公司,鄭志平,29660499,新北市政府交通局,楊隆興,927078767,淡水區公所,2022/10/31,,294580.8388,2786352.471,25.1851,121.4423,
169,294600,1112721479,新北市公共自行車租賃系統建置及營運管理計畫工程,淡水區崁頂里村里新市一路二段258號,申挖工程：紅磚，長8.45公尺，寬0.4公尺，深0.2公尺，面積3.38平方公尺；總面積：3.38平方公尺,111/11/7,111/11/20,時段性施工，111年11月07日起111年11月20日止，共14日。日間09時至16時,成特實業有限公司,鄭志平,29660499,新北市政府交通局,楊隆興,927078767,淡水區公所,2022/10/31,,294728.334,2786109.336,25.1829,121.4438,
170,294705,1112730904,福德二路42號至118號瓦斯管線汰換工程,汐止區福德里村里福德二路42號,申挖工程：柏油，長358公尺，寬1公尺，深1.2公尺，面積358平方公尺；總面積：358平方公尺,111/10/24,111/11/20,時段性施工，111年10月24日起111年11月20日止，共28日。日間09時至16時,揚昌工程行,姜東林,935303313,欣湖天然氣股份有限公司,邱義樑,932155433,汐止區公所,2022/10/14,,313879.0459,2773296.651,25.0665,121.6332,
171,294727,1112277377,自來水漏水緊急搶修工程,中和區景平里村里景平路169巷12號,申挖工程：柏油，長1.5公尺，寬1.9公尺，深1.1公尺，面積2.85平方公尺；總面積：2.85平方公尺,111/11/9,111/11/20,時段性施工，111年11月09日起111年11月20日止，共12日。自訂日間09時至16時,嘉昇昌實業有限公司,張維,02-29705871,臺北自來水事業處西區營業分處,曾信豪,979213279,中和區公所,2022/11/8,,301721.9253,2764988.404,24.992,121.5124,
172,295020,新北蘆工字第1112516440號,B11A5402B台電北西區淺埋改善工程,蘆洲區樹德里村里中山二路,申挖工程：柏油，長91公尺，寬1公尺，深1.2公尺，面積91平方公尺；總面積：91平方公尺,111/11/7,111/11/20,時段性施工，111年11月07日起111年11月20日止，共14日。日間09時至16時夜間22時至隔日06時,金樹水電工程有限公司,何金樹,(02)22812046,台灣電力股份有限公司台北西區營業處,張毓達,935913876,蘆洲區公所,2022/11/4,台電北西區淺埋改善工程,297781.5248,2774946.475,25.082,121.4737,
173,295041,1112275190,自來水漏水緊急搶修工程,中和區秀福里村里自立路103號,申挖工程：柏油，長1.9公尺，寬1.4公尺，深0.2公尺，面積2.66平方公尺；申挖工程：柏油，長2.8公尺，寬4.4公尺，深1.2公尺，面積12.32平方公尺；總面積：14.98平方公尺,111/10/20,111/11/20,時段性施工，111年10月20日起111年10月22日止，共3日。自訂日間09時至22時；第1次變更：時段性施工，111年11月12日起111年11月20日止，共9日。(日間09時至16時)(展延),嘉昇昌實業有限公司,張維,02-29705871,臺北自來水事業處西區營業分處,曾信豪,979213279,中和區公所,2022/10/28,,302699.098,2765295.102,24.9947,121.5221,
174,295117,1112275193,自來水漏水緊急搶修工程,中和區景平里村里景平路155巷2弄1號,申挖工程：柏油，長1.6公尺，寬0.5公尺，深0.5公尺，面積0.8平方公尺；總面積：0.8平方公尺,111/10/27,111/11/20,時段性施工，111年10月27日起111年11月04日止，共9日。自訂日間09時至18時；第1次變更：時段性施工，111年11月12日起111年11月20日止，共9日。(日間09時至16時)(展延),嘉昇昌實業有限公司,張維,02-29705871,臺北自來水事業處西區營業分處,曾信豪,979213279,中和區公所,2022/10/26,,301822.8456,2764969.263,24.9918,121.5134,
175,295572,1112277056,110-111年度台北段人孔蓋升降工程,中和區復興里村里復興路262號,孔蓋工程：柏油，長1.5公尺，寬3公尺，深0.3公尺，面積4.5平方公尺；總面積：4.5平方公尺,111/11/11,111/11/20,時段性施工，111年11月11日起111年11月20日止，共10日。自訂日間09時至16時,元裕營造有限公司,蔡明訓,(02)29827772,台灣電力股份有限公司台北供電區營運處,呂宣毅,926233145,中和區公所,2022/11/7,依新北中工字第1112273658號配合降埋,300793.4084,2764799.03,24.9903,121.5032,
176,270847,1102375697,深美~七張161kV線地下電纜管路工程第三工區,新店區寶興里村里中興路二段,潛盾工程：柏油，長502.4公尺，寬1公尺，深12.2公尺，面積502.4平方公尺；申挖工程：碎石子，長124.2公尺，寬1.7公尺，深1.5公尺，面積213.6平方公尺；總面積：716平方公尺,110/8/17,111/11/19,時段性施工，110年08月17日起111年01月10日止，共147日。日間09時至16時；第1次變更：時段性施工，111年01月11日起111年01月26日止，共16日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年02月16日起111年03月16日止，共29日。(日間09時至16時)(展延)；第3次變更：時段性施工，111年03月17日起111年04月15日止，共30日。(日間09時至16時)(展延)；第4次變更：時段性施工，111年04月16日起111年05月15日止，共30日。(日間09時至16時)(展延)；第5次變更：時段性施工，111年05月16日起111年06月12日止，共28日。(日間09時至16時)(展延)；第6次變更：時段性施工，111年06月13日起111年07月10日止，共28日。(日間09時至16時)(展延)；第7次變更：時段性施工，111年07月11日起111年08月07日止，共28日。(日間09時至16時)(展延)；第8次變更：時段性施工，111年08月08日起111年09月04日止，共28日。(日間09時至16時)(展延)；第9次變更：時段性施工，111年09月07日起111年10月04日止，共28日。(日間09時至16時)(展延)；第10次變更：時段性施工，111年10月05日起111年10月30日止，共26日。(日間09時至16時)(展延)；第11次變更：時段性施工，111年10月31日起111年11月19日止，共20日。(日間09時至16時)(展延),林銘建築股份有限公司,林玉志,229212242,台灣電力公司輸變電工程處北區施工處,林志承,922179397,新店區公所,2021/8/16,,305611.5903,2762966.143,24.9736,121.5508,
177,274293,1102378797,新北市新店地區污水下水道系統(第二期)新建工程第五標分支管網及用戶接管,新店區廣明里村里中興路一段76號,潛盾工程：柏油，長163公尺，寬3公尺，深5公尺，面積489平方公尺；潛盾工程：混凝土，長297公尺，寬3公尺，深5公尺，面積891平方公尺；申挖工程：柏油，長756公尺，寬1公尺，深3公尺，面積756平方公尺；申挖工程：混凝土，長120公尺，寬1公尺，深3公尺，面積120平方公尺；總面積：2256平方公尺,110/8/30,111/11/19,時段性施工，110年08月30日起110年09月30日止，共32日。日間09時至16時；第1次變更：時段性施工，110年10月01日起110年10月31日止，共31日。(日間09時至16時)(展延)；第2次變更：時段性施工，110年11月01日起110年11月30日止，共30日。(日間09時至16時)(展延)；第3次變更：時段性施工，110年12月01日起110年12月31日止，共31日。(日間09時至16時)(展延)；第4次變更：時段性施工，111年01月01日起111年01月26日止，共26日。(日間09時至16時)(展延)；第5次變更：時段性施工，111年02月16日起111年02月28日止，共13日。(日間09時至16時)(展延)；第6次變更：時段性施工，111年03月01日起111年03月31日止，共31日。(日間09時至16時)(展延)；第7次變更：時段性施工，111年04月01日起111年04月30日止，共30日。(日間09時至16時)(展延)；第8次變更：時段性施工，111年05月01日起111年05月31日止，共31日。(日間09時至16時)(展延)；第9次變更：時段性施工，111年06月01日起111年06月30日止，共30日。(日間09時至16時)(展延)；第10次變更：時段性施工，111年07月01日起111年07月31日止，共31日。(日間09時至16時)(展延)；第11次變更：時段性施工，111年08月01日起111年08月31日止，共31日。(日間09時至16時)(展延)；第12次變更：時段性施工，111年09月01日起111年09月30日止，共30日。(日間09時至16時)(展延)；第13次變更：時段性施工，111年11月01日起111年11月19日止，共19日。(日間09時至16時)(展延),宏錩工程有限公司,劉啟峰,222115383,內政部營建署下水道工程處北區分處第四工務所,李韋儀,952273370,新店區公所,2021/8/30,本標於道路挖掘竣工後，承諾應依規定完成路基回填及夯實後加鋪瀝青混凝土面層，報請查驗合格，並依作業要點提交正確管線辦理圖資更新,304470.5546,2761519.776,24.9606,121.5395,
178,281205,1112374295,新北市新店地區污水下水道系統(第二期)新建工程第五標分支管網及用戶接管,新店區長春里村里新坡一街,申挖工程：柏油，長1820公尺，寬1公尺，深5公尺，面積1820平方公尺；總面積：1820平方公尺,111/2/16,111/11/19,時段性施工，111年02月16日起111年03月17日止，共30日。日間09時至16時；第1次變更：時段性施工，111年03月18日起111年04月18日止，共32日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年04月19日起111年05月01日止，共13日。(日間09時至16時)(展延)；第3次變更：時段性施工，111年05月02日起111年05月15日止，共14日。(日間09時至16時)(夜間22時至隔日06時)(展延)；第4次變更：時段性施工，111年05月16日起111年05月19日止，共4日。(日間09時至16時)(展延)；第5次變更：時段性施工，111年05月20日起111年06月19日止，共31日。(日間09時至16時)(展延)；第6次變更：時段性施工，111年06月20日起111年07月20日止，共31日。(日間09時至16時)(展延)；第7次變更：時段性施工，111年07月21日起111年08月20日止，共31日。(日間09時至16時)(展延)；第8次變更：時段性施工，111年08月23日起111年09月22日止，共31日。(日間09時至16時)(展延)；第9次變更：時段性施工，111年09月26日起111年10月26日止，共31日。(日間09時至16時)(展延)；第10次變更：時段性施工，111年10月28日起111年11月19日止，共23日。(日間09時至16時)(展延),宏錩工程有限公司,劉啟峰,222115383,內政部營建署下水道工程處北區分處第四工務所,李韋儀,952273370,新店區公所,2022/1/24,本標於道路挖掘竣工後，承諾應依規定完成路基回填及夯實後加鋪瀝青混凝土面層，報請查驗合格，並依作業要點提交正確管線辦理圖資更新,305438.7619,2761627.378,24.9615,121.549,
179,283191,新北捷鶯所字第1110623727號 ,三鶯轉運站興建工程,鶯歌區北鶯里村里館前路,申挖工程：紅磚，長84公尺，寬7公尺，深0.2公尺，面積588平方公尺；申挖工程：紅磚，長220公尺，寬6公尺，深0.2公尺，面積1320平方公尺；總面積：1908平方公尺,111/4/8,111/11/19,時段性施工，111年04月08日起111年07月13日止，共97日。日間09時至16時；第1次變更：時段性施工，111年07月14日起111年10月01日止，共80日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年10月02日起111年10月31日止，共30日。(日間09時至16時)(展延)；第3次變更：時段性施工，111年11月03日起111年11月19日止，共17日。(日間09時至16時)(展延),耀鋐營造有限公司,林秋田,02-29912233#13,新北市政府交通局,李宗穎,933075609,新北市政府捷運工程局,2022/4/6,,286184.5326,2760811.815,24.9547,121.3583,
180,285708,1112040302,板橋區萬板路等汰換管線工程,板橋區莊敬里村里莊敬路220巷,申挖工程：柏油，長1041公尺，寬1公尺，深1.2公尺，面積1041平方公尺；總面積：1041平方公尺,111/4/23,111/11/19,時段性施工，111年04月23日起111年05月01日止，共9日。日間09時至16時；第1次變更：時段性施工，111年06月24日起111年07月02日止，共9日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年07月09日起111年07月17日止，共9日。(日間09時至16時)(展延)；第3次變更：時段性施工，111年07月18日起111年07月26日止，共9日。(自訂日間09時至17時)(展延)；第4次變更：時段性施工，111年08月01日起111年08月09日止，共9日。(自訂日間09時至17時)(展延)；第5次變更：時段性施工，111年08月26日起111年09月03日止，共9日。(自訂日間09時至17時)(展延)；第6次變更：時段性施工，111年09月12日起111年09月20日止，共9日。(日間09時至16時)(展延)；第7次變更：時段性施工，111年10月06日起111年10月14日止，共9日。(日間09時至16時)(展延)；第8次變更：時段性施工，111年10月17日起111年10月25日止，共9日。(自訂日間09時至17時)(展延)；第9次變更：時段性施工，111年10月26日起111年11月01日止，共7日。(自訂日間09時至17時)(展延)；第10次變更：時段性施工，111年11月02日起111年11月10日止，共9日。(自訂日間09時至17時)(展延)；第11次變更：時段性施工，111年11月11日起111年11月19日止，共9日。(自訂日間09時至17時)(展延),順盛工程有限公司,陳榮傑,(02)25965880,台灣自來水公司第十二區管理處板橋服務所,葉俊成,910193141,板橋區公所,2022/4/21,莊敬路252號至262號(雙號側)-埤墘里、其餘為莊敬里,297752.2022,2768177.373,25.0209,121.4732,
181,285860,新北莊工字第1112317008號,(新莊區中華路一段)瓦斯管線埋設工程(工本110-062),新莊區榮和里村里中華路一段54號,申挖工程：柏油，長340公尺，寬0.6公尺，深1.2公尺，面積204平方公尺；總面積：204平方公尺,111/5/7,111/11/19,時段性施工，111年05月07日起111年05月24日止，共18日。日間09時至16時；第1次變更：時段性施工，111年10月11日起111年11月19日止，共40日。(日間09時至16時)(夜間22時至隔日06時)(展延),金華泰瓦斯工程有限公司,鄭秀仁,0928-809-392,新海瓦斯股份有限公司,陳志昇,917507770,新莊區公所,2022/5/6,"依來函新北市道路交通安全督導會報來函,申請案件",295657.8947,2770159.722,25.0389,121.4525,
182,288203,1112406528,新北市新店地區污水下水道系統(第二期)新建工程第五標分支管網及用戶接管,新店區信義里村里寶慶街35巷,申挖工程：柏油，長10公尺，寬0.8公尺，深1.5公尺，面積8平方公尺；總面積：8平方公尺,111/8/5,111/11/19,時段性施工，111年08月05日起111年09月05日止，共32日。日間09時至16時；第1次變更：時段性施工，111年09月17日起111年10月17日止，共31日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年10月20日起111年11月19日止，共31日。(日間09時至16時)(展延),宏錩工程有限公司,劉啟峰,222115383,內政部營建署下水道工程處北區分處第四工務所,李韋儀,952273370,新店區公所,2022/8/3,,304827.6778,2764403.382,24.9866,121.5431,
183,289314,1112781887,五股區成泰路三段577巷等汰換管線工程,五股區集賢里村里成泰路三段577巷,申挖工程：柏油，長2515公尺，寬1公尺，深1.2公尺，面積2515平方公尺；總面積：2515平方公尺,111/7/14,111/11/19,時段性施工，111年07月14日起111年08月31日止，共49日。日間09時至16時；第1次變更：時段性施工，111年09月01日起111年09月30日止，共30日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年10月03日起111年10月31日止，共29日。(日間09時至16時)(展延)；第3次變更：時段性施工，111年11月01日起111年11月19日止，共19日。(日間09時至16時)(自訂夜間22時至隔日06時)(展延),璟豐隆營造有限公司,謝沅諭,972760555,台灣自來水公司第十二區管理處泰山營運所,陳禹伸,953289990,五股區公所,2022/7/13,"1.成泰路三段577巷與80弄交叉口(集成橋)至凌雲路一段158巷1號(旁)
2.成泰路三段577巷80弄
3.天乙路與成泰路三段577巷交叉口至天乙路93巷
4.凌雲路一段158巷,9,39,48,50,57弄
5.成泰路三段577巷24號旁至凌雲路一段156巷19號旁",295225.2802,2777389.314,25.1042,121.4484,
184,289622,新北工養字第1114853822號,新北市泰山地區污水下水道系統工程第三標工程,泰山區山腳里村里泰林路二段356號,申挖工程：柏油，長21.8公尺，寬1公尺，深2.5公尺，面積21.8平方公尺；申挖工程：柏油，長2.5公尺，寬1公尺，深2公尺，面積2.5平方公尺；總面積：24.3平方公尺,111/10/1,111/11/19,時段性施工，111年10月01日起111年10月31日止，共31日。日間09時至16時夜間22時至隔日06時；第1次變更：時段性施工，111年11月07日起111年11月19日止，共13日。(夜間22時至隔日06時)(展延),廣記營造股份有限公司,林煌裕,02-29008268,新北市政府水利局污水下水道工程科,王彩娥,933265806,新北市政府工務局,2022/7/28,,293160.2328,2772897.275,25.0637,121.4278,
185,289737,1112403310,NE2165171管路潛鑽工程前試挖,新店區太平里村里永業路20~30號,申挖工程：柏油，長10公尺，寬0.6公尺，深1.2公尺，面積6平方公尺；總面積：6平方公尺,111/7/25,111/11/19,時段性施工，111年07月25日起111年08月05日止，共12日。日間09時至16時；第1次變更：時段性施工，111年08月17日起111年08月28日止，共12日。(自訂日間09時至16時)(展延)；第2次變更：時段性施工，111年09月13日起111年09月24日止，共12日。(自訂日間09時至16時)(展延)；第3次變更：時段性施工，111年10月14日起111年10月25日止，共12日。(自訂日間09時至16時)(展延)；第4次變更：時段性施工，111年11月08日起111年11月19日止，共12日。(自訂日間09時至16時)(展延),億金營造股份有限公司,胡聖政,933207600,中華電信股份有限公司台北營運處(南區),林根鼎,988055800,新店區公所,2022/7/13,,303835.273,2760976.921,24.9557,121.5331,
186,290020,1112268361,27918誼盛國際股份有限公司-新設管路,中和區錦中里村里圓通路459號,申挖工程：柏油，長478公尺，寬1公尺，深1.2公尺，面積478平方公尺；孔蓋工程：柏油，長12公尺，寬1公尺，深0.3公尺，面積12平方公尺；總面積：490平方公尺,111/9/19,111/11/19,時段性施工，111年09月19日起111年09月27日止，共9日。夜間22時至隔日06時；第1次變更：時段性施工，111年10月05日起111年11月02日止，共29日。(夜間22時至隔日06時)(展延)；第2次變更：時段性施工，111年11月03日起111年11月19日止，共17日。(自訂夜間22時至隔日06時)(展延),永騰工程股份有限公司,高畦銨,8666-7567,台灣電力股份有限公司台北南區營業處,林聖慈,932767799,中和區公所,2022/9/15,27918誼盛國際股份有限公司-新設管路,299020.1199,2764430.698,24.987,121.4856,
187,290158,1112404053,NEG121187管路埋設及維護工程,新店區明德里村里建國路121~129號,申挖工程：紅磚，長15公尺，寬0.3公尺，深0.5公尺，面積4.5平方公尺；申挖工程：紅磚，長3公尺，寬0.6公尺，深0.5公尺，面積1.8平方公尺；總面積：6.3平方公尺,111/7/25,111/11/19,時段性施工，111年07月25日起111年08月05日止，共12日。日間09時至16時；第1次變更：時段性施工，111年08月18日起111年08月29日止，共12日。(自訂日間09時至16時)(展延)；第2次變更：時段性施工，111年10月18日起111年10月26日止，共9日。(自訂日間09時至16時)(展延)；第3次變更：時段性施工，111年11月08日起111年11月19日止，共12日。(自訂日間09時至16時)(展延),億金營造股份有限公司,胡聖政,933207600,中華電信股份有限公司台北營運處(南區),吳俊逸,932894341,新店區公所,2022/7/21,,304478.2154,2763446.046,24.978,121.5396,
188,290932,1112978945,新北市茂林里無自來水延管工程,石門區茂林里村里小坑,申挖工程：柏油，長2774公尺，寬1.2公尺，深1.3公尺，面積3328.8平方公尺；總面積：3328.8平方公尺,111/8/2,111/11/19,時段性施工，111年08月02日起111年08月29日止，共28日。自訂日間09時至21時；第1次變更：連續性施工，111年08月30日08時起111年09月26日21時止，共28日。(展延)；第2次變更：時段性施工，111年09月27日起111年10月24日止，共28日。(自訂日間08時至21時)(展延)；第3次變更：時段性施工，111年10月25日起111年11月19日止，共26日。(自訂日間08時至21時)(展延),桔原企業有限公司,廖天財,(02)26290619,台灣自來水股份有限公司第一區管理處淡水營運所,張景棠,931224576,石門區公所,2022/8/1,"每日CLSM復舊鋼版舖設,隔日AC復舊,每日工區圍設及義交指揮",309679.2061,2796259.425,25.274,121.5925,
189,291239,1112784274,五股區成泰路三段577巷等汰換管線工程,五股區成州里村里凌雲路一段一四九巷,申挖工程：柏油，長310公尺，寬0.6公尺，深1.2公尺，面積186平方公尺；總面積：186平方公尺,111/8/30,111/11/19,時段性施工，111年08月30日起111年09月27日止，共29日。日間09時至16時；第1次變更：時段性施工，111年09月29日起111年10月27日止，共29日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年11月01日起111年11月19日止，共19日。(日間09時至16時)(展延),璟豐隆營造有限公司,謝沅諭,972760555,台灣自來水公司第十二區管理處泰山營運所,陳禹伸,953289990,五股區公所,2022/8/29,"1.五股區成州里自凌雲路一段一四九巷((與凌雲路一段交叉口))起至凌雲路一段一四九巷64號
2.五股區凌雲路一段109巷36弄至凌雲路一段149巷25號
3.五股區凌雲路一段109巷25弄至109巷巷尾",295259.0264,2777057.452,25.1012,121.4487,
190,291896,新北捷安所字第1111757034號,34888新北市政府交通局-新設用電工程,新店區雙城里村里安一路三段,申挖工程：柏油，長71公尺，寬0.6公尺，深1.2公尺，面積42.6平方公尺；總面積：42.6平方公尺,111/9/19,111/11/19,時段性施工，111年09月19日起111年09月27日止，共9日。自訂日間09時至16時夜間22時至隔日06時；第1次變更：時段性施工，111年10月19日起111年10月27日止，共9日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年11月14日起111年11月19日止，共6日。(日間09時至16時)(展延),永騰工程股份有限公司,高畦銨,8666-7567,台灣電力股份有限公司台北南區營業處,陳勝傑,982323183,新北市政府捷運工程局,2022/9/14,34888新北市政府交通局-新設用電工程,299455.2881,2759944.01,24.9465,121.4897,
191,292197,新北蘆工字第1112516415號,蘆洲服務所111-112年度管線設備維修工程,蘆洲區光華里村里中正路185巷9號,申挖工程：柏油，長1.6公尺，寬1.6公尺，深0.7公尺，面積2.56平方公尺；總面積：2.56平方公尺,111/8/22,111/11/19,連續性施工，111年08月22日09時起111年08月24日17時止，共3日。；時段性施工，111年11月05日起111年11月19日止，共15日。日間09時至16時,高德工程行,高金佑,02-28112579,台灣自來水公司第十二區管理處蘆洲服務所,王巡,912261804,蘆洲區公所,2022/11/2,,297181.9694,2775275.497,25.085,121.4677,
192,292270,1112265870,板橋服務所用戶用水設備新裝工程單價採購(110~111年),中和區員富里村里員山路611巷5弄,申挖工程：柏油，長30公尺，寬1公尺，深1.2公尺，面積30平方公尺；總面積：30平方公尺,111/9/16,111/11/19,時段性施工，111年09月16日起111年09月24日止，共9日。日間09時至16時；第1次變更：時段性施工，111年10月17日起111年10月25日止，共9日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年11月11日起111年11月19日止，共9日。(日間09時至16時)(展延),承展工程有限公司,顏嘉成,02-2688-3200,台灣自來水公司第十二區管理處板橋服務所,許嘉琳,920646906,中和區公所,2022/8/30,,298243.2697,2767097.826,25.0112,121.478,
193,292535,1112266436,自來水漏水緊急搶修工程,中和區秀士里村里景平路151巷1號,申挖工程：柏油，長1.7公尺，寬1.7公尺，深0.5公尺，面積2.89平方公尺；總面積：2.89平方公尺,111/8/27,111/11/19,時段性施工，111年08月27日起111年08月29日止，共3日。日間09時至18時；時段性施工，111年10月15日起111年10月23日止，共9日。日間09時至16時；第1次變更：時段性施工，111年11月12日起111年11月19日止，共8日。(日間09時至16時)(展延),嘉昇昌實業有限公司,張維,02-29705871,臺北自來水事業處西區營業分處,曾信豪,979213270,中和區公所,2022/8/31,,301882.421,2764984.963,24.992,121.514,
